Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Precision,Recall,F1 Score,mAP
1,0.8490159734360223,1.0891122023264568,71.99878123095674,72.66949152542372,0.7478337250631167,0.7438159504278553,0.7275516707316172,0.054012316541292474
2,0.3951773748742145,0.6346726804971695,87.29433272394881,80.50847457627118,0.8093230360543398,0.7860520313423716,0.7901560791739325,0.05713274665064748
3,0.2718948483720277,0.6238300854961077,91.07251675807434,85.38135593220339,0.8410681287883974,0.8517486287276966,0.8436761496909481,0.05888614466563047
4,0.2150635861891132,0.6909937391678492,92.794028031688,83.47457627118644,0.8315665739567593,0.8230312766555697,0.8237718457871595,0.05380146408310889
5,0.21311812525054494,0.9238457242647807,93.38817794028031,84.11016949152543,0.858364083492864,0.8262767465059638,0.8340848491361765,0.05977809336685537
